name,url,rss,index
Veterinary Immunology and Immunopathology,http://www.elsevier.com/wps/product/cws_home/503319,http://feeds.sciencedirect.com/publication/science/01652427,http://www.sciencedirect.com/science/journal/01652427
Veterinary Microbiology,http://www.elsevier.com/wps/product/cws_home/503320,http://feeds.sciencedirect.com/publication/science/03781135,http://www.sciencedirect.com/science/journal/03781135
Veterinary Parasitology,http://www.elsevier.com/wps/product/cws_home/503321,http://feeds.sciencedirect.com/publication/science/03044017,http://www.sciencedirect.com/science/journal/03044017
Zoologischer Anzeiger,http://www.elsevier.com/wps/product/cws_home/701810,http://feeds.sciencedirect.com/publication/science/00445231,http://www.sciencedirect.com/science/journal/00445231
Zoology,http://www.elsevier.com/wps/product/cws_home/701811,http://feeds.sciencedirect.com/publication/science/09442006,http://www.sciencedirect.com/science/journal/09442006
Abstract and Applied Analysis,http://www.hindawi.com/journals/aaa/,idk,http://www.hindawi.com/journals/aaa/contents/
Active and Passive Electronic Components,http://www.hindawi.com/journals/apec/,idk,http://www.hindawi.com/journals/apec/contents/
Advances in Acoustics and Vibration,http://www.hindawi.com/journals/aav/,idk,http://www.hindawi.com/journals/aav/contents/
Advances in Artificial Intelligence,http://www.hindawi.com/journals/aai/,idk,http://www.hindawi.com/journals/aai/contents/
Advances in Artificial Neural Systems,http://www.hindawi.com/journals/aans/,idk,http://www.hindawi.com/journals/aans/contents/
Advances in Astronomy,http://www.hindawi.com/journals/aa/,idk,http://www.hindawi.com/journals/aa/contents/
Advances in Bioinformatics,http://www.hindawi.com/journals/abi/,idk,http://www.hindawi.com/journals/abi/contents/
Advances in Civil Engineering,http://www.hindawi.com/journals/ace/,idk,http://www.hindawi.com/journals/ace/contents/
Advances in Condensed Matter Physics,http://www.hindawi.com/journals/acmp/,idk,http://www.hindawi.com/journals/acmp/contents/
Advances in Decision Sciences,http://www.hindawi.com/journals/ads/,idk,http://www.hindawi.com/journals/ads/contents/
Advances in Fuzzy Systems,http://www.hindawi.com/journals/afs/,idk,http://www.hindawi.com/journals/afs/contents/
Advances in Hematology,http://www.hindawi.com/journals/ah/,idk,http://www.hindawi.com/journals/ah/contents/
Advances in High Energy Physics,http://www.hindawi.com/journals/ahep/,idk,http://www.hindawi.com/journals/ahep/contents/
Advances in Human-Computer Interaction,http://www.hindawi.com/journals/ahci/,idk,http://www.hindawi.com/journals/ahci/contents/
Advances in Materials Science and Engineering,http://www.hindawi.com/journals/amse/,idk,http://www.hindawi.com/journals/amse/contents/
Advances in Mathematical Physics,http://www.hindawi.com/journals/amp/,idk,http://www.hindawi.com/journals/amp/contents/
Advances in Mechanical Engineering,http://www.hindawi.com/journals/ame/,idk,http://www.hindawi.com/journals/ame/contents/
Advances in Meteorology,http://www.hindawi.com/journals/amet/,idk,http://www.hindawi.com/journals/amet/contents/
Advances in Multimedia,http://www.hindawi.com/journals/am/,idk,http://www.hindawi.com/journals/am/contents/
Advances in Numerical Analysis,http://www.hindawi.com/journals/ana/,idk,http://www.hindawi.com/journals/ana/contents/
Advances in Operations Research,http://www.hindawi.com/journals/aor/,idk,http://www.hindawi.com/journals/aor/contents/
Advances in Optical Technologies,http://www.hindawi.com/journals/aot/,idk,http://www.hindawi.com/journals/aot/contents/
Advances in OptoElectronics,http://www.hindawi.com/journals/aoe/,idk,http://www.hindawi.com/journals/aoe/contents/
Advances in Orthopedics,http://www.hindawi.com/journals/aop/,idk,http://www.hindawi.com/journals/aop/contents/
Advances in Pharmacological Sciences,http://www.hindawi.com/journals/aps/,idk,http://www.hindawi.com/journals/aps/contents/
Advances in Physical Chemistry,http://www.hindawi.com/journals/apc/,idk,http://www.hindawi.com/journals/apc/contents/
Advances in Power Electronics,http://www.hindawi.com/journals/ape/,idk,http://www.hindawi.com/journals/ape/contents/
Advances in Preventive Medicine,http://www.hindawi.com/journals/apm/,idk,http://www.hindawi.com/journals/apm/contents/
Advances in Software Engineering,http://www.hindawi.com/journals/ase/,idk,http://www.hindawi.com/journals/ase/contents/
Advances in Tribology,http://www.hindawi.com/journals/at/,idk,http://www.hindawi.com/journals/at/contents/
Advances in Urology,http://www.hindawi.com/journals/au/,idk,http://www.hindawi.com/journals/au/contents/
Advances in Virology,http://www.hindawi.com/journals/av/,idk,http://www.hindawi.com/journals/av/contents/
AIDS Research and Treatment,http://www.hindawi.com/journals/art/,idk,http://www.hindawi.com/journals/art/contents/
Anatomy Research International,http://www.hindawi.com/journals/ari/,idk,http://www.hindawi.com/journals/ari/contents/
Anemia,http://www.hindawi.com/journals/ane/,idk,http://www.hindawi.com/journals/ane/contents/
Anesthesiology Research and Practice,http://www.hindawi.com/journals/arp/,idk,http://www.hindawi.com/journals/arp/contents/
Applied and Environmental Soil Science,http://www.hindawi.com/journals/aess/,idk,http://www.hindawi.com/journals/aess/contents/
Applied Computational Intelligence and Soft Computing,http://www.hindawi.com/journals/acisc/,idk,http://www.hindawi.com/journals/acisc/contents/
Archaea,http://www.hindawi.com/journals/arch/,idk,http://www.hindawi.com/journals/arch/contents/
Arthritis,http://www.hindawi.com/journals/arth/,idk,http://www.hindawi.com/journals/arth/contents/
Autism Research and Treatment,http://www.hindawi.com/journals/aurt/,idk,http://www.hindawi.com/journals/aurt/contents/
Autoimmune Diseases,http://www.hindawi.com/journals/ad/,idk,http://www.hindawi.com/journals/ad/contents/
Biochemistry Research International,http://www.hindawi.com/journals/bcri/,idk,http://www.hindawi.com/journals/bcri/contents/
Bioinorganic Chemistry and Applications,http://www.hindawi.com/journals/bca/,idk,http://www.hindawi.com/journals/bca/contents/
Biotechnology Research International,http://www.hindawi.com/journals/btri/,idk,http://www.hindawi.com/journals/btri/contents/
Bone Marrow Research,http://www.hindawi.com/journals/bmr/,idk,http://www.hindawi.com/journals/bmr/contents/
Cardiology Research and Practice,http://www.hindawi.com/journals/crp/,idk,http://www.hindawi.com/journals/crp/contents/
Cardiovascular Psychiatry and Neurology,http://www.hindawi.com/journals/cpn/,idk,http://www.hindawi.com/journals/cpn/contents/
Case Reports in Anesthesiology,http://www.hindawi.com/crim/anesthesiology/,idk,http://www.hindawi.com/crim/anesthesiology/contents/
Case Reports in Cardiology,http://www.hindawi.com/crim/cardiology/,idk,http://www.hindawi.com/crim/cardiology/contents/
Case Reports in Critical Care,http://www.hindawi.com/crim/cc/,idk,http://www.hindawi.com/crim/cc/contents/
Case Reports in Dentistry,http://www.hindawi.com/crim/dentistry/,idk,http://www.hindawi.com/crim/dentistry/contents/
Case Reports in Dermatological Medicine,http://www.hindawi.com/crim/dm/,idk,http://www.hindawi.com/crim/dm/contents/
Case Reports in Emergency Medicine,http://www.hindawi.com/crim/em/,idk,http://www.hindawi.com/crim/em/contents/
Case Reports in Endocrinology,http://www.hindawi.com/crim/endocrinology/,idk,http://www.hindawi.com/crim/endocrinology/contents/
Case Reports in Gastrointestinal Medicine,http://www.hindawi.com/crim/gm/,idk,http://www.hindawi.com/crim/gm/contents/
Case Reports in Genetics,http://www.hindawi.com/crim/genetics/,idk,http://www.hindawi.com/crim/genetics/contents/
Case Reports in Hematology,http://www.hindawi.com/crim/hematology/,idk,http://www.hindawi.com/crim/hematology/contents/
Case Reports in Hepatology,http://www.hindawi.com/crim/hepatology/,idk,http://www.hindawi.com/crim/hepatology/contents/
Case Reports in Immunology,http://www.hindawi.com/crim/immunology/,idk,http://www.hindawi.com/crim/immunology/contents/
Case Reports in Infectious Diseases,http://www.hindawi.com/crim/id/,idk,http://www.hindawi.com/crim/id/contents/
Case Reports in Medicine,http://www.hindawi.com/journals/crim/,idk,http://www.hindawi.com/journals/crim/contents/
Case Reports in Nephrology,http://www.hindawi.com/crim/nephrology/,idk,http://www.hindawi.com/crim/nephrology/contents/
Case Reports in Neurological Medicine,http://www.hindawi.com/crim/nm/,idk,http://www.hindawi.com/crim/nm/contents/
Case Reports in Obstetrics and Gynecology,http://www.hindawi.com/crim/obgyn/,idk,http://www.hindawi.com/crim/obgyn/contents/
Case Reports in Oncological Medicine,http://www.hindawi.com/crim/oncmed/,idk,http://www.hindawi.com/crim/oncmed/contents/
Case Reports in Ophthalmological Medicine,http://www.hindawi.com/crim/ophmed/,idk,http://www.hindawi.com/crim/ophmed/contents/
Case Reports in Orthopedics,http://www.hindawi.com/crim/orthopedics/,idk,http://www.hindawi.com/crim/orthopedics/contents/
Case Reports in Otolaryngology,http://www.hindawi.com/crim/otolaryngology/,idk,http://www.hindawi.com/crim/otolaryngology/contents/
Case Reports in Pathology,http://www.hindawi.com/crim/pathology/,idk,http://www.hindawi.com/crim/pathology/contents/
Case Reports in Pediatrics,http://www.hindawi.com/crim/pediatrics/,idk,http://www.hindawi.com/crim/pediatrics/contents/
Case Reports in Psychiatry,http://www.hindawi.com/crim/psychiatry/,idk,http://www.hindawi.com/crim/psychiatry/contents/
Case Reports in Pulmonology ,http://www.hindawi.com/crim/pulmonology/,idk,http://www.hindawi.com/crim/pulmonology/contents/
Case Reports in Radiology,http://www.hindawi.com/crim/radiology/,idk,http://www.hindawi.com/crim/radiology/contents/
Case Reports in Rheumatology,http://www.hindawi.com/crim/rheumatology/,idk,http://www.hindawi.com/crim/rheumatology/contents/
Case Reports in Surgery,http://www.hindawi.com/crim/surgery/,idk,http://www.hindawi.com/crim/surgery/contents/
Case Reports in Transplantation,http://www.hindawi.com/crim/transplantation/,idk,http://www.hindawi.com/crim/transplantation/contents/
Case Reports in Urology,http://www.hindawi.com/crim/urology/,idk,http://www.hindawi.com/crim/urology/contents/
Case Reports in Vascular Medicine,http://www.hindawi.com/crim/vasmed/,idk,http://www.hindawi.com/crim/vasmed/contents/
Case Reports in Veterinary Medicine,http://www.hindawi.com/crim/vetmed/,idk,http://www.hindawi.com/crim/vetmed/contents/
Chemotherapy Research and Practice,http://www.hindawi.com/journals/chrp/,idk,http://www.hindawi.com/journals/chrp/contents/
Child Development Research,http://www.hindawi.com/journals/cdr/,idk,http://www.hindawi.com/journals/cdr/contents/
Cholesterol,http://www.hindawi.com/journals/chol/,idk,http://www.hindawi.com/journals/chol/contents/
Chromatography Research International,http://www.hindawi.com/journals/cri/,idk,http://www.hindawi.com/journals/cri/contents/
Clinical and Developmental Immunology,http://www.hindawi.com/journals/cdi/,idk,http://www.hindawi.com/journals/cdi/contents/
Comparative and Functional Genomics,http://www.hindawi.com/journals/cfg/,idk,http://www.hindawi.com/journals/cfg/contents/
Computational and Mathematical Methods in Medicine,http://www.hindawi.com/journals/cmmm/,idk,http://www.hindawi.com/journals/cmmm/contents/
Computational Intelligence and Neuroscience,http://www.hindawi.com/journals/cin/,idk,http://www.hindawi.com/journals/cin/contents/
Critical Care Research and Practice,http://www.hindawi.com/journals/ccrp/,idk,http://www.hindawi.com/journals/ccrp/contents/
Current Gerontology and Geriatrics Research,http://www.hindawi.com/journals/cggr/,idk,http://www.hindawi.com/journals/cggr/contents/
Depression Research and Treatment,http://www.hindawi.com/journals/drt/,idk,http://www.hindawi.com/journals/drt/contents/
Dermatology Research and Practice,http://www.hindawi.com/journals/drp/,idk,http://www.hindawi.com/journals/drp/contents/
Diagnostic and Therapeutic Endoscopy,http://www.hindawi.com/journals/dte/,idk,http://www.hindawi.com/journals/dte/contents/
Discrete Dynamics in Nature and Society,http://www.hindawi.com/journals/ddns/,idk,http://www.hindawi.com/journals/ddns/contents/
Economics Research International,http://www.hindawi.com/journals/econ/,idk,http://www.hindawi.com/journals/econ/contents/
Education Research International,http://www.hindawi.com/journals/edu/,idk,http://www.hindawi.com/journals/edu/contents/
E-Journal of Chemistry,http://www.hindawi.com/journals/chem/,idk,http://www.hindawi.com/journals/chem/contents/
Emergency Medicine International,http://www.hindawi.com/journals/emi/,idk,http://www.hindawi.com/journals/emi/contents/
Enzyme Research,http://www.hindawi.com/journals/er/,idk,http://www.hindawi.com/journals/er/contents/
Epidemiology Research International,http://www.hindawi.com/journals/eri/,idk,http://www.hindawi.com/journals/eri/contents/
Epilepsy Research and Treatment,http://www.hindawi.com/journals/ert/,idk,http://www.hindawi.com/journals/ert/contents/
Evidence-Based Complementary and Alternative Medicine,http://www.hindawi.com/journals/ecam/,idk,http://www.hindawi.com/journals/ecam/contents/
Experimental Diabetes Research,http://www.hindawi.com/journals/edr/,idk,http://www.hindawi.com/journals/edr/contents/
Gastroenterology Research and Practice,http://www.hindawi.com/journals/grp/,idk,http://www.hindawi.com/journals/grp/contents/
Genetics Research International,http://www.hindawi.com/journals/gri/,idk,http://www.hindawi.com/journals/gri/contents/
Hepatitis Research and Treatment,http://www.hindawi.com/journals/heprt/,idk,http://www.hindawi.com/journals/heprt/contents/
HPB Surgery,http://www.hindawi.com/journals/hpb/,idk,http://www.hindawi.com/journals/hpb/contents/
Infectious Diseases in Obstetrics and Gynecology,http://www.hindawi.com/journals/idog/,idk,http://www.hindawi.com/journals/idog/contents/
Influenza Research and Treatment,http://www.hindawi.com/journals/irt/,idk,http://www.hindawi.com/journals/irt/contents/
Interdisciplinary Perspectives on Infectious Diseases,http://www.hindawi.com/journals/ipid/,idk,http://www.hindawi.com/journals/ipid/contents/
